Country,City,AccentCity,Region,Population,Latitude,Longitude
tr,abulbart,Abulbart,84,,40.273997,42.293537
tr,acali,Acali,59,,40.910596,27.214223
tr,acar,Acar,76,,38.290123,41.250063
tr,acar,Acar,90,,36.744167,37.193056
tr,acarkoy,Acarkˆy,83,,36.865278,37.37
tr,acarlar,Acarlar,80,,37.751389,42.964167
tr,achyraus,Achyraus,10,,39.649167,27.886111
tr,aci,Aci,40,,39.722252,34.18545
tr,acibadem,Acibadem,23,,38.45,39.55
tr,acielmacik,Acielmacik,54,,40.888126,30.366795
tr,acigol,Acigol,73,,38.328405,34.488088
tr,acikalan,Acikalan,13,,38.34722,41.84396
tr,acikyazi,Acikyazi,86,,41.15,42.6
tr,acisu,Acisu,41,,40.721093,30.120242
tr,ada,Ada,48,,36.307392,29.272235
tr,adakale,Adakale,74,,38.1325,41.871111
tr,adakli,Adakli,70,,37.528333,44.170833
tr,adakoy,Adakˆy,78,,36.9161,32.897367
tr,adalar,Adalar,34,,40.867778,29.133056
tr,adisa,Adisa,69,,40.5,39.183333
tr,afsar,Afsar,33,,38.136389,30.977778
tr,afsar,Afsar,82,,40.915202,33.004711
tr,afsarikebir,Afsarikebir,79,,40.050785,33.953926
tr,agabey,Agabey,64,,38.258889,28.907222
tr,agayeri,Agayeri,39,,41.460556,26.925833
tr,aglasun,Aglasun,15,,37.649444,30.534167
tr,altinova,Altinova,92,,40.694946,29.509857
tt,adelphi,Adelphi,11,,11.2,-60.7166667
tt,agostini,Agostini,02,,10.4833333,-61.4
tt,anse noire,Anse Noire,07,,10.8333333,-60.9666667
tt,arima,Arima,01,34996,10.6333333,-61.2833333
tt,arouca,Arouca,08,12054,10.6333333,-61.3333333
tt,avocat,Avocat,09,,10.2,-61.5333333
tt,barrackpore,Barrackpore,12,,10.2,-61.4
tt,biche,Biche,04,,10.4333333,-61.1333333
tt,boissiere,BoissiËre,05,,10.6666667,-61.5166667
tt,caigual,Caigual,06,,10.55,-61.0666667
tt,guayaguayare,Guayaguayare,03,,10.1333333,-61.0333333
tt,marabella,Marabella,10,26700,10.3,-61.45
tv,asau,Asau,00,628,-7.5,178.6666667
tw,achiencheng,Achiencheng,04,,24.6333333,121.8
tw,achuankeng (2),Ach¸ankeng (2),03,,24.9833333,121.6
tw,anchi,Anchi,01,,24.4683333,118.3244444
tw,anchung,Anchung,02,,22.65,120.3
tz,abdulla,Abdulla,00,,-10.4666667,37.8833333
tz,ahakachwamba,Ahakachwamba,17,,-1.8163889,30.9519444
tz,aimabu,Aimabu,27,,-5.0333333,36.05
tz,akumawale,Akumawale,11,,-10.9166667,39.1666667
tz,akwungwasi,Akwungwasi,07,,-10.7666667,38.7333333
tz,ali makuro,Ali Makuro,14,,-9.5833333,37.4333333
tz,alyhanya,Alyhanya,04,,-8.6833333,36.3
tz,amani,Amani,18,,-5.1,38.6333333
tz,amani,Amani,20,,-5.3666667,39.7166667
tz,amushenye,Amushenye,19,,-1.2888889,31.665
tz,arash,Arash,26,,-2.4,35.5
tz,arogongo,Arogongo,12,,-2.4666667,32.6333333
tz,arusha chini,Arusha Chini,06,,-3.5833333,37.3333333
tz,aukanga,Aukanga,02,,-7.4333333,39.1166667
tz,azala,Azala,21,,-6.1166667,39.2833333
tz,babaiyo,Babaiyo,03,,-5.6333333,35.7
tz,badi,Badi,15,,-3.6,33.9833333
tz,bagamojo,Bagamojo,25,,-6.4333333,38.9
tz,bagamoyo,Bagamoyo,13,,-5.1,39.75
tz,banagi,Banagi,08,,-2.2666667,34.85
tz,banda,Banda,23,,-7.05,38.8
tz,banda kuu,Banda Kuu,22,,-5.7333333,39.3
tz,banemula,Banemula,09,,-9.9,34.4333333
tz,bangayega,Bangayega,16,,-5.7166667,34.55
tz,bangwe,Bangwe,05,,-4.9,29.6
tz,barue,Barue,10,,-5.6166667,37.9833333
tz,bismarckburg,Bismarckburg,24,,-8.4666667,31.15
ua,abakly,Abakly,11,,45.783333,34.116667
ua,abamelikovo,Abamelikovo,17,,47.987486,29.26504
ua,abashkin,Abashkin,07,,49.870105,38.043312
ua,abazovka,Abazovka,18,,49.603503,34.349588
ua,abramivska dolyna,Abramivska Dolyna,23,,48.514295,28.10891
ua,abramovka,Abramovka,13,,50.746048,30.086502
ua,abranka,Abranka,25,,48.734884,23.097949
ua,abrikosovka,Abrikosovka,08,,46.48824,33.069318
ua,achtyrka,Achtyrka,21,,50.310359,34.898787
ua,adaman chalgan,Adaman Chalgan,05,,47.8,37.916667
ua,adamchuki,Adamchuki,24,,51.415076,23.714909
ua,adamivka,Adamivka,01,,49.15,32.683333
ua,adamkovske,Adamkovske,19,,50.733333,26.083333
ua,adamov,Adamov,09,,50.083136,27.405111
ua,adamovka,Adamovka,02,,51.020373,31.341062
ua,adamovka,Adamovka,04,,48.328437,34.213063
ua,adamovka,Adamovka,16,,46.85,31.383333
ua,adamovka,Adamovka,22,,49.439184,24.938724
ua,adamovka,Adamovka,26,,47.518628,37.019267
ua,adamovka,Adamovka,27,,50.433333,28.183333
ua,adamy,Adamy,15,,50.033333,24.7
ua,adancata,Adancata,03,,48.089711,25.929333
ua,adrianopol,Adrianopol,14,,48.362839,38.723416
ua,adzhamka,Adzhamka,10,3859,48.542445,32.535419
ua,akershory,Akershory,06,,48.360808,24.821353
ua,akhiar,Akhiar,20,,44.588828,33.5224
ua,arsenyevka,Arsenyevka,00,,49.166667,18.85
ua,belichi,Belichi,12,,50.465442,30.346537
ug,abaji,Abaji,58,,2.45,30.8666667
ug,abakula,Abakula,69,,2.2166667,33.4833333
ug,abala,Abala,47,,2.3827778,33.045
ug,abalkweri,Abalkweri,26,,1.7333333,32.4
ug,abalkweru,Abalkweru,80,,1.75,33.15
ug,abario,Abario,77,,2.95,31.3833333
ug,aberete,Aberete,95,,1.7,33.7333333
ug,abwel,Abwel,76,,0.6880556,34.0388889
ug,achar,Achar,30,,2.9333333,32.5333333
ug,achisa,Achisa,60,,1.3833333,33.7
ug,acholibar,Acholibar,92,,3.1258333,32.9197222
ug,adadoi,Adadoi,46,,1.3333333,33.95
ug,adjugopi,Adjugopi,65,,3.4166667,31.9166667
ug,aduko,Aduko,45,,2.8166667,33.9833333
ug,agoro,Agoro,84,,3.7594444,33.0369444
ug,ajaa,Ajaa,50,,1.85,32.4
ug,akatongore,Akatongore,52,,-0.1333333,30.5333333
ug,akeen,Akeen,34,,-1.2333333,29.7833333
ug,amabasere,Amabasere,28,,0.8166667,30.1333333
ug,amdat,Amdat,91,,1.95,34.95
ug,amgamwa,Amgamwa,88,,2.805,34.2805556
ug,amua,Amua,72,,3.6333333,31.8166667
ug,apokori,Apokori,87,,0.7916667,34.1591667
ug,aranga,Aranga,97,,3.45,31.2833333
ug,atari,Atari,39,,1.5,34.4333333
ug,atera,Atera,73,,1.6763889,32.2411111
ug,bagedza,Bagedza,56,,0.55,31.35
ug,bahati,Bahati,43,,-1.3,29.7666667
ug,baitambogwe,Baitambogwe,78,,0.55,33.4
ug,bajo,Bajo,83,,1.2,32.8666667
ug,bajo,Bajo,90,,0.3833333,32.7166667
ug,balabala,Balabala,89,,0.0333333,32.2833333
ug,balawoli,Balawoli,38,,1.0286111,33.0927778
ug,bale,Bale,70,,0.65,32.4833333
ug,bale,Bale,71,,-0.35,31.8666667
ug,balimanyanka,Balimanyanka,61,,-0.4,31.4166667
ug,bamba,Bamba,36,,0.4333333,32.5666667
ug,banda,Banda,41,,0.6833333,31.05
ug,banda,Banda,66,,0.2452778,33.8711111
ug,bbanda,Bbanda,96,,0.45,32.4833333
ug,bekina,Bekina,42,,1.05,31.65
ug,bibo,Bibo,37,,0.35,32.8833333
ug,biemba,Biemba,86,,0.4166667,33.45
ug,bigodi,Bigodi,85,,0.4,30.4166667
ug,bikongozo,Bikongozo,93,,-1.0166667,29.9333333
ug,birere,Birere,29,,-0.4369444,30.4383333
ug,biseruka,Biseruka,31,,1.5827778,31.1188889
ug,bisozi,Bisozi,81,,0.3125,30.5772222
ug,bubandi,Bubandi,79,,0.6333333,30.1666667
ug,bubilabi,Bubilabi,94,,1.0333333,34.2166667
ug,bubotyo,Bubotyo,40,,0.1,29.8
ug,bugologolo,Bugologolo,74,,-0.0166667,31.05
ug,bugonge,Bugonge,62,,-0.7666667,29.8
ug,buguluma,Buguluma,33,,0.5569444,33.2763889
ug,buhehe,Buhehe,67,,0.3511111,34.0247222
ug,buragara,Buragara,59,,-0.8166667,30.25
ug,busoro,Busoro,82,,-1.0,29.8166667
ug,kacherere,Kacherere,35,,-0.1069444,30.4019444
us,abanda,Abanda,AL,,33.1008333,-85.5297222
us,adak,Adak,AK,,51.8800000,-176.6580556
us,a`asufou,A`asufou,AS,,-14.3202778,-170.7638889
us,a and f trailer court,A and F Trailer Court,AZ,,33.2958333,-111.8411111
us,aa junction,Aa Junction,AR,,36.0797222,-90.9397222
us,abbott,Abbott,CA,,39.0205556,-121.6244444
us,abarr,Abarr,CO,,39.8505556,-102.7066667
us,abington,Abington,CT,,41.8605556,-72.0072222
us,abbotts mill,Abbotts Mill,DE,,38.8863889,-75.4769444
us,adams morgan,Adams Morgan,DC,,38.9213889,-77.0425000
us,abe springs,Abe Springs,FL,,30.3655556,-85.1475000
us,aaron,Aaron,GA,,32.5680556,-81.9925000
us,adacao,Adacao,GU,,13.4894444,144.8530556
us,ah fong village,Ah Fong Village,HI,,20.8533333,-156.4647222
us,aberdeen,Aberdeen,ID,,42.9441667,-112.8375000
us,abbot,Abbot,IL,,37.5572222,-88.6988889
us,aaron,Aaron,IN,,38.8830556,-85.1258333
us,abbott,Abbott,IA,,42.4852778,-93.0661111
us,abbyville,Abbyville,KS,,37.9708333,-98.2038889
us,aaron,Aaron,KY,,36.8125000,-85.1808333
us,abbeville,Abbeville,LA,11558,29.9744444,-92.1341667
us,abbot village,Abbot Village,ME,,45.1863889,-69.4525000
us,aen,Aen,MH,,5.9166667,172.1333333
us,abell,Abell,MD,,38.2541667,-76.7438889
us,aberdeen,Aberdeen,MA,,42.3444444,-71.1500000
us,abbottsford,Abbottsford,MI,,43.0200000,-82.6333333
us,aderew,Aderew,FM,,6.9358333,158.2750000
us,acton,Acton,MN,,45.0841667,-94.6605556
us,abbeville,Abbeville,MS,,34.5030556,-89.5030556
us,aaron,Aaron,MO,,38.4230556,-94.1536111
us,a and b trailer court number one,A and B Trailer Court Number One,MT,,48.5525000,-109.6805556
us,abbott,Abbott,NE,,40.9747222,-98.4811111
us,acoma,Acoma,NV,,37.5483333,-114.1716667
us,acorn acres,Acorn Acres,NH,,43.0180556,-70.7666667
us,a country place,A Country Place,NJ,,40.0883333,-74.2291667
us,abbott,Abbott,NM,,36.3055556,-104.2583333
us,abbotts,Abbotts,NY,,42.2569444,-78.3188889
us,aarons corner,Aarons Corner,NC,,36.5380556,-80.2961111
us,abercrombie,Abercrombie,ND,,46.4477778,-96.7300000
us,afetna,Afetna,MP,,15.1269444,145.6927778
us,abanaka,Abanaka,OH,,40.7600000,-84.6983333
us,achille,Achille,OK,,33.8333333,-96.3869444
us,acme,Acme,OR,,43.9800000,-124.0597222
us,airai,Airai,PW,,7.3575000,134.5577778
us,aaronsburg,Aaronsburg,PA,,40.8997222,-77.4536111
us,aceitunas,Aceitunas,PR,,18.4452778,-67.0652778
us,abbott run,Abbott Run,RI,,41.9552778,-71.3894444
us,abbeville,Abbeville,SC,,34.1780556,-82.3791667
us,aberdeen,Aberdeen,SD,23667,45.4647222,-98.4861111
us,aberdeen park,Aberdeen Park,TN,,35.9283333,-86.5200000
us,a sherton,A Sherton,TX,,28.4416667,-99.7600000
us,214 north temple condominium,214 North Temple Condominium,UT,,40.7719444,-111.9002778
us,adamant,Adamant,VT,,44.3291667,-72.5033333
us,adelphi,Adelphi,VI,,18.3502778,-64.9838889
us,a country place,A Country Place,VA,,38.9550000,-77.2763889
us,aberdeen,Aberdeen,WA,16055,46.9755556,-123.8144444
us,aarons,Aarons,WV,,38.4930556,-81.5344444
us,abbotsford,Abbotsford,WI,,44.9463889,-90.3158333
us,acme,Acme,WY,,44.9105556,-106.9844444
uy,18 de julio,18 de Julio,14,,-33.6833333,-53.55
uy,25 de agosto,25 de Agosto,07,,-34.4116667,-56.4022222
uy,abayuba,Abayuba,10,,-34.7641667,-56.2138889
uy,abrojal,Abrojal,13,,-31.75,-55.0166667
uy,acegua,Acegu·,03,,-31.8666667,-54.2
uy,achar,Achar,18,,-32.4166667,-56.1666667
uy,achiras,Achiras,08,,-33.5333333,-54.4333333
uy,acosta,Acosta,19,,-33.2333333,-53.85
uy,agraciada,Agraciada,17,,-33.8,-58.25
uy,aguas buenas,Aguas Buenas,05,,-32.8,-55.8
uy,aguas corrientes,Aguas Corrientes,02,,-34.5219444,-56.3936111
uy,ahogados,Ahogados,06,,-33.75,-56.4666667
uy,aigua,Aigu·,09,,-34.2,-54.75
uy,albisu,Albisu,15,,-31.3333333,-57.8
uy,algorta,Algorta,12,,-32.4166667,-57.3833333
uy,allende,Allende,01,,-30.3,-56.9666667
uy,ansina,Ansina,11,,-31.9,-55.4666667
uy,artilleros,Artilleros,04,,-34.3666667,-57.5666667
uy,bella vista,Bella Vista,16,,-34.3166667,-57.0
uz,abablar,Abablar,05,,41.4,60.7
uz,abdida,Abdida,08,,38.9152778,65.7966667
uz,abduamin,Abduamin,10,,40.0833333,65.6
uz,abdubay,Abdubay,01,,40.7666667,71.9666667
uz,abdukarim,Abdukarim,15,,39.9,67.6166667
uz,abirakhmat,Abirakhmat,14,,41.5666667,70.1166667
uz,(( abta-abad )),(( Abta-Abad )),12,,37.45,67.2166667
uz,adabiyat,Adabiyat,09,,43.0333333,58.7833333
uz,adzherekty,Adzherekty,07,,41.7,64.5333333
uz,agachty,Agachty,16,,40.3333333,68.1166667
uz,aikyran,Aikyran,06,,41.0666667,71.8
uz,aimchakakyr,Aimchakakyr,03,,40.35,70.7666667
uz,aim-ravat,Aim-Ravat,02,,39.5333333,63.7333333
uz,aktepa,Aktepa,13,,41.305,69.2077778
uz,aqtau,Aqtau,00,,43.65,51.2
vc,adelphi,Adelphi,01,,13.1833333,-61.1333333
vc,arnos vale,Arnos Vale,04,,13.1333333,-61.2
vc,ashton,Ashton,06,,12.5833333,-61.4333333
vc,barawally,Barawally,05,,13.2333333,-61.2666667
vc,camden park,Camden Park,02,,13.1666667,-61.2333333
vc,chateaubelair,Chateaubelair,03,735,13.2833333,-61.25
ve,1 beneficio,1 Beneficio,11,,11.0,-70.6666667
ve,abajo higueron,Abajo HiguerÛn,03,,7.3916667,-71.6394444
ve,abasacapan,Abasacap·n,06,,5.7166667,-62.3
ve,abejales,Abejales,20,,7.6,-71.5166667
ve,abreu,Abreu,15,,10.3172222,-66.5505556
ve,acapral,Acapral,12,,9.2833333,-67.5666667
ve,acapulco,Acapulco,02,,9.9666667,-65.1666667
ve,acarigua,Acarigua,17,,11.05,-63.9166667
ve,acarigua,Acarigua,18,143739,9.5597222,-69.2019444
ve,acarigua,Acarigua,19,,10.2333333,-63.9
ve,aceituno,Aceituno,05,,8.25,-69.9833333
ve,aceituno,Aceituno,13,,9.9666667,-70.4166667
ve,aceituno,Aceituno,23,,10.7666667,-71.5666667
ve,acequias,Acequias,14,,8.4302778,-71.2419444
ve,adjuntas,Adjuntas,07,,10.05,-67.7666667
ve,agua amarilla,Agua Amarilla,08,,9.8333333,-68.7166667
ve,agua amarillo,Agua Amarillo,04,,10.1833333,-67.1166667
ve,agua azul,Agua Azul,22,,10.1633333,-69.1783333
ve,agua blanca,Agua Blanca,01,,5.4847222,-67.6052778
ve,agua blanca,Agua Blanca,16,,10.0277778,-63.3113889
ve,agua blanca,Agua Blanca,21,,9.4213889,-70.5880556
ve,aguacatal,Aguacatal,26,,10.4538889,-67.2694444
ve,aguacates,Aguacates,99,,10.3333333,-70.6666667
ve,ajotejana,Ajotejana,09,,8.7141667,-60.9452778
ve,antimano,AntÌmano,25,,10.4666667,-66.9833333
ve,el roque,El Roque,24,,11.95,-66.6666667
vg,anderson,Anderson,00,,18.4333333,-64.6333333
vi,anderson,Anderson,00,,18.4333333,-64.6333333
vn,aam tam,A‡m T‚m,36,,10.716667,107.866667
vn,a ba yu can,A Ba Yu Can,29,,15.916667,107.683333
vn,a boum,A Boum,04,,16.316667,107.066667
vn,abri pavie,Abri Pavie,22,,21.8,103.1
vn,ai blun,Ai Blun,07,,13.333333,108.716667
vn,ai ha,Ai Ha,34,,20.366667,105.283333
vn,ai mo,Ai Mo,11,,21.083333,105.9
vn,ai mo,Ai Mo,15,,21.116667,105.516667
vn,ai mo,Ai Mo,51,,21.124675,105.495483
vn,ai nghia,¡i Nghi„,84,,15.883333,108.116667
vn,ai ngua,Ai Ngua,32,,21.583333,103.983333
vn,ai quoc,Ai QuÙc,86,,21.337972,105.486509
vn,ai tau ha,Ai Tau Ha,06,,10.266667,105.866667
vn,a lou,A Lou,19,,22.716667,103.583333
vn,a mai,A Mai,38,,21.55,104.95
vn,am ha diem,Am Ha Diem,26,,18.233333,106.066667
vn,ampil,Ampil,33,,11.516667,106.233333
vn,an ba,An B·,27,,14.983333,108.85
vn,an bai,An B·i,35,,20.583333,106.566667
vn,an bien,An BiÍn,21,,9.769444,105.025
vn,an binh,An BÏnh,09,,10.783333,105.35
vn,an binh,An BÏnh,10,,14.033333,108.716667
vn,an binh,An BÏnh,31,,11.4,106.833333
vn,an binh,An Binh,41,,9.866667,105.95
vn,an binh thanh,An Binh Thanh,28,,13.366667,109.25
vn,an bo,An Bo,12,,21.033333,106.466667
vn,an co,An Co,65,,9.506944,106.068611
vn,an –a,An –‡,16,,20.666667,105.75
vn,an dao,An Dao,14,,20.316667,106.4
vn,an dien,An Dien,03,,9.902222,106.543333
vn,an dinh,An Dinh,20,,10.713333,106.604722
vn,an dinh,An Dinh,68,,21.698779,105.414206
vn,an dinh cau,An Dinh Cau,67,,9.915278,106.144167
vn,an duong,An Duong,13,,20.85,106.666667
vn,ang giang,¡ng Giang,05,,22.733333,106.133333
vn,angiang,Angiang,01,,10.7,105.116667
vn,ang ta,Ang Ta,02,,22.216667,105.75
vn,ang tang,Ang Tang,40,,11.333333,107.016667
vn,anh son,Anh Son,58,,18.9,105.316667
vn,an kahe,An Kahe,49,,13.95,108.65
vn,ankroet,Ankroet,23,,11.983333,108.35
vn,an lac,An Lac,17,,22.165533,105.230925
vn,an lao,An L„o,46,,14.566667,108.9
vn,an loc,An LÙc,76,,11.65,106.6
vn,an mo,An Mo,39,,22.3,106.316667
vn,an nhon,An Nhon,37,,10.316667,106.033333
vn,an nhut tan,An Nhut Tan,24,,10.566667,106.533333
vn,an phuoc,An Phuoc,60,,11.516667,108.916667
vn,an thiem,An Thiem,30,,20.983333,107
vn,an trach,An Trach,73,,9.056389,105.440556
vn,an trach,An Trach,77,,9.153333,105.213333
vn,an xuyen,An Xuyen,25,,9.266667,105.283333
vn,ap an hoi,Ap An Hoi,48,,9.949444,105.790278
vn,ap chon thanh,Ap Chon Thanh,75,,11.4,106.6
vn,ap long ha,Ap Long Ha,47,,11.166667,108.566667
vn,ap long thanh,Ap Long Thanh,69,,9.958056,106.086667
vn,ap talai,Ap Talai,43,,11.4,107.383333
vn,bac can,Bac Can,72,21837,22.133333,105.833333
vn,bac giang,Bac Giang,71,53732,21.266667,106.2
vn,ba chang,Ba Ch„ng,70,,21.773158,105.039677
vn,bach ma,Bach Ma,66,,16.2,107.866667
vn,bacht ninh,Bacht Ninh,74,,21.183333,106.05
vn,bac kwang,Bac Kwang,50,,22.483333,104.866667
vn,ba hang,Ba H‡ng,85,,21.415,105.874167
vn,ba na,Ba Na,78,,15.983333,107.983333
vn,ba ngoi,Ba Ngoi,54,,11.9,109.15
vn,ba ria,Ba Ria,45,,10.5,107.166667
vn,ba to,Ba To,63,,14.766667,108.733333
vn,bat xat,B·t X·t,56,,22.6,103.85
vn,binh luc,Binh Luc,80,,20.483333,106.016667
vn,bong cau,Bong Cau,61,,13.45,109.216667
vn,bo trach,Bo Trach,62,,17.583333,106.533333
vn,cam khe,Cam Khe,83,,21.433333,105.116667
vn,cam lo,Cam Lo,64,,16.816667,106.983333
vn,cam xuyen,Cam Xuyen,52,,18.283333,105.966667
vn,cha huong,Cha Huong,53,,21.005558,105.410637
vn,cong plong,CÙng PlÙng,55,,14.633333,108.4
vn,fak diem,Fak Diem,59,,20.1,106.1
vn,giao thuy,Giao Th˙y,82,,20.283333,106.45
vn,haidong,Haidˆng,79,,20.933333,106.316667
vn,hanoi,Hanoi,44,1431377,21.033333,105.85
vn,hong-yen,Hong-Yen,81,,20.65,106.066667
vu,aala,Aala,13,,-15.1,167.0666667
vu,abanga,Abanga,06,,-15.3166667,167.8833333
vu,aioua,AÔoua,14,,-16.9,168.5333333
vu,akam,Akam,10,,-16.5166667,167.65
vu,alememer,AlÈmÈmer,12,,-15.5166667,168.15
vu,amio,Amio,07,,-13.7,167.6333333
vu,anabrou,Anabrou,08,,-17.7333333,168.3011111
vu,aname,AnamÈ,15,,-20.1333333,169.8166667
vu,aoutili,Aoutili,05,,-16.2833333,167.9833333
vu,boatpasis,Boatpasis,09,,-16.7833333,168.1666667
vu,borabor,Borabor,11,,-16.45,168.2166667
wf,ahoa,Ahoa,00,495,-13.2833333,-176.2
ws,afega,Afega,00,1895,-13.8,-171.8166667
ye,abadila,Abadila,06,,13.7,44.6666667
ye,abadiya,Abadiya,15,,16.85,43.1833333
ye,`abadiyah `ulya,`Abadiyah `Ulya,08,,14.0391667,43.4905556
ye,`abaiyah,`Abaiyah,14,,14.75,45.6666667
ye,`abas,`Abas,07,,14.3375,45.15
ye,abasir,Abasir,11,,14.4297222,44.5047222
ye,`abban,`Abban,16,,16.4,44.0833333
ye,`abd allah gharib,`Abd Allah Gharib,03,,16.3333333,52.3166667
ye,`abd al-waqi,`Abd al-Waqi,04,,16.5,48.8333333
ye,abdam,Abdam,17,,13.6833333,44.3333333
ye,`abs,`Abs,12,,16.0027778,43.1966667
ye,abu `amir,Abu `Amir,01,,13.3863889,45.4130556
ye,abu hajirah,Abu Hajirah,13,,14.3325,44.1072222
ye,`adan,`Adan,02,,12.7794444,45.0366667
ye,ad dafir,Ad Dafir,10,,15.5166667,43.9166667
ye,ad dahl,Ad Dahl,09,,16.7136111,44.8919444
ye,ar rak,Ar Rak,00,,12.55,54.1666667
yt,accua,Accua,00,,-12.7225,45.0563889
za,aan de doorns,Aan de Doorns,11,,-33.698318,19.490467
za,aandenk,Aandenk,05,,-31.712196,25.63099
za,aangewysd,Aangewysd,07,,-26.290828,29.275429
za,aanhou,Aanhou,03,,-30.533406,26.992765
za,aapdraai,Aapdraai,10,,-25.483333,26.166667
za,abbotspoort,Abbotspoort,09,,-23.451364,28.091118
za,aboretum,Aboretum,02,,-28.756846,32.061743
za,aggeneis,Aggeneis,08,,-29.207674,18.842393
za,akasia,Akasia,06,,-25.656111,28.092778
zm,aaron,Aaron,07,,-10.2333333,31.2166667
zm,abele maba,Abele Maba,06,,-14.4833333,30.8833333
zm,abelo,Abelo,05,,-12.7166667,30.45
zm,adams,Adams,01,,-13.3,23.2
zm,adonsi,Adonsi,03,,-17.2333333,25.0333333
zm,amoni,Amoni,08,,-9.2833333,28.4333333
zm,bagasa,Bagasa,04,,-16.3333333,28.8
zm,balanbeen,Balanbeen,02,,-13.4166667,28.7666667
zm,buckleys,Buckleys,09,,-15.5166667,28.2333333
zr,aamba,Aamba,02,,0.7666667,20.7166667
zr,aba,Aba,09,,3.8666667,30.2333333
zr,ababi,Ababi,00,,2.9,23.1333333
zr,abasani,Abasani,11,,-1.1333333,27.15
zr,abaye,Abaye,07,,-1.3,28.9333333
zr,abimba,Abimba,10,,-4.35,27.1833333
zr,agrimafe,Agrimafe,01,,-2.8666667,16.85
zr,akaya,Akaya,03,,-4.6833333,23.6
zr,albertstad,Albertstad,05,,-5.9333333,29.2
zr,alebert,Alebert,12,,-4.5772222,28.7847222
zr,ango ango,Ango Ango,08,,-5.85,13.4333333
zr,asekadeo,Asekadeo,04,,-4.7166667,24.6666667
zr,bali,Bali,06,,-2.8333333,16.2
zw,100 acre lots,100 Acre Lots,06,,-20.2086111,28.7213889
zw,adylinn,Adylinn,04,,-17.7622222,30.9888889
zw,amandas,Amandas,03,,-17.3666667,30.95
zw,angus ranch,Angus Ranch,07,,-20.4194444,31.9638889
zw,bikeni nyemba,Bikeni Nyemba,00,,-17.4166667,28.4333333
zw,boli,Boli,08,,-21.5333333,31.4833333
